0,title,selfmark,PlainTitle,subject,year,name,cities,countries,continent
74459046,Anither new sang - RB.m.143(169),RB.m.143(169),Anither new sang,ballad,1830-1840,"['Sir John', 'Sir Tammas Lauder Dick']",,[],[]
74459048,Answer for the Whigs to the clamorous song on them - RB.m.143(167),RB.m.143(167),Answer for the Whigs to the clamorous song on them,politics,1830-1840,[],Of,['Turkey'],['Asia']
74459054,Aytoun the union laddie - ABS.10.203.01(063),ABS.10.203.01(063),Aytoun the union laddie,,,"['Sonsie Union Laddie', 'See Aytoun']",,[],[]
74459055,"Aytoun the yeoman, or, The orator left in the lurch by one of his own voters - RB.m.143(184)",RB.m.143(184),"Aytoun the yeoman, or, The orator left in the lurch by one of his own voters",ballad,1830-1840,[],"Ho, Beacon, Airdrie","['Ghana', 'United Kingdom', 'United States']","['Europe', 'Africa', 'North America']"
74459056,"Aytoun, the friend of the people - ABS.10.203.01(106)",ABS.10.203.01(106),"Aytoun, the friend of the people",ballad,1830-1840,[],Campbell,['United States'],['North America']
74459105,Bottom he cam' here to woo - ABS.10.203.01(094),ABS.10.203.01(094),Bottom he cam' here to woo,ballad,1830-1840,"['John Cunningham', 'Sir Thomas']",Musselburgh,['United Kingdom'],['Europe']
74459115,Bully Stot - ABS.10.203.01(158),ABS.10.203.01(158),Bully Stot,ballad,1830-1840,"['Bully Stnt', 'Auld Reekie']",Edinburgh,"['France', 'United Kingdom']",['Europe']
74459131,Charlie Grey's come again - L.C.fol.178A.2(210),L.C.fol.178A.2(210),Charlie Grey's come again,,,"['Till Charlie Grey', 'Caledon Wi', 'Willie Allan']","Maitland, Highland","['United States', 'Germany']","['Europe', 'North America']"
74459196,Freedom and Learmonth must carry the day - ABS.10.203.1(098),ABS.10.203.1(098),Freedom and Learmonth must carry the day,,,"['William Dundas', 'Clique Who', 'Johu Learmonth']","Goes, Dudley","['United Kingdom', 'Netherlands']",['Europe']
74459197,Freedom and Learmonth must carry the day - RB.m.143(173),RB.m.143(173),Freedom and Learmonth must carry the day,ballad,1830-1840,['Sir James'],Goes,['Netherlands'],['Europe']
74459200,Gangin' a' awry! Or Learmonth's lamentation - ABS.10.203.01(101),ABS.10.203.01(101),Gangin' a' awry! Or Learmonth's lamentation,ballad,1830-1840,[],Rye,['United States'],['North America']
74459220,Here's a Health to Aytoun! - RB.m.143(038),RB.m.143(038),Here's a Health to Aytoun!,ballad,1830-1840,['Aytoun Weel'],Murray,['United States'],['North America']
74459221,Here's a health to Aytoun - ABS.10.203.01(061),ABS.10.203.01(061),Here's a health to Aytoun,ballad,1830-1840,[],Murray,['United States'],['North America']
74459225,Honest Jemmy Ayton - L.C.Fol.70(195),L.C.Fol.70(195),Honest Jemmy Ayton,ballad,1832,"['Bobby Thomson', 'Lander Dick', 'Francis Jeffrey']",Union,['United States'],['North America']
74459226,"Honest Jemmy Ayton, a new reform song - L.C.1268(103)",L.C.1268(103),"Honest Jemmy Ayton, a new reform song",,,"['Bobby Thomson', 'Lander Dick', 'Francis Jeffrey']",Union,['United States'],['North America']
74459230,Huzza for honest Aytoun - ABS.10.203.01(103),ABS.10.203.01(103),Huzza for honest Aytoun,ballad,1830-1840,[],Campbell,['United States'],['North America']
74459231,Huzza for honest Aytoun - RB.m.143(182),RB.m.143(182),Huzza for honest Aytoun,ballad,1830-1840,[],Campbell,['United States'],['North America']
74459233,Huzza for Provost Aytoun - ABS.10.203.01(089),ABS.10.203.01(089),Huzza for Provost Aytoun,politics,1833,"['Jamie Aytoun', 'St Giles']","Edinburgh, March, Of","['United Kingdom', 'Turkey']","['Europe', 'Asia']"
74459234,Huzzah for Aytoun - RB.m.143(037),RB.m.143(037),Huzzah for Aytoun,ballad,1810-1830,[],"Murray, Man, Much, Of","['Turkey', ""Côte d'Ivoire"", 'Germany', 'United States']","['Europe', 'Africa', 'Asia', 'North America']"
74459235,Huzzah for Provost Spittle - RB.m.143(168),RB.m.143(168),Huzzah for Provost Spittle,politics,1836-1837,"['Provost Spittal', 'Though Aytoun']",Edinburgh,['United Kingdom'],['Europe']
74459246,Is Scotland to get home rule? - RB.m.143(204),RB.m.143(204),Is Scotland to get home rule?,ballad,1870-1890,['Shall London'],"Along, Douglas, Morley, Of","['United States', 'United Kingdom', 'Turkey', 'India']","['Europe', 'Asia', 'North America']"
74459253,"Jamie Cockup's lament for his brother, Peter - APS.3.98.10",APS.3.98.10,"Jamie Cockup's lament for his brother, Peter",ballad,1830-1840,[],March,['United Kingdom'],['Europe']
74459259,Jemmie Forrest - L.C.Fol.178A.2(106),L.C.Fol.178A.2(106),Jemmie Forrest,ballad,1842,"['Jemmie Forrest', 'Nae Provost']",,[],[]
74459260,Jemmie Forrest - L.C.Fol.74(219),L.C.Fol.74(219),Jemmie Forrest,ballad,1842,"['Jemmie Forrest', 'Nae Provost']",,[],[]
74459274,John Bull and the taxes! - L.C.Fol.70(269),L.C.Fol.70(269),John Bull and the taxes!,,,[],,[],[]
74459285,King Pippin - RB.m.143(171),RB.m.143(171),King Pippin,ballad,1830-1840,[],"Edinburgh, Newton","['United States', 'United Kingdom']","['Europe', 'North America']"
74459303,Lochiel's warning (new version) - APS.3.88.26,APS.3.88.26,Lochiel's warning (new version),ballad,1875-1900,"['Father Buccleuch', 'Oh Lochiel']","Gladstone, Beaconsfield","['United States', 'Canada', 'Afghanistan']","['Asia', 'North America']"
74459305,Long live good Buccleuch - APS.3.94.19,APS.3.94.19,Long live good Buccleuch,ballad,1852,[],,[],[]
74459341,Mr Aytoun's campaign against the Airdrie Radicals - RB.m.143(183),RB.m.143(183),Mr Aytoun's campaign against the Airdrie Radicals,ballad,1830-1840,[],Airdrie,['United Kingdom'],['Europe']
74459348,My big wig all so mealy and white - RB.m.143(170),RB.m.143(170),My big wig all so mealy and white,ballad,1830-1840,[],Of,['Turkey'],['Asia']
74459352,My friend Bill - L.C.Fol.70(163),L.C.Fol.70(163),My friend Bill,,,[],Aberdeen,"['Ireland', 'United States']","['Europe', 'North America']"
74459362,"New political song about John Murray, the piper, and Mr Aytoun, the friend of the People and staunch reformer - ABS.10.203.1(064)",ABS.10.203.1(064),"New political song about John Murray, the piper, and Mr Aytoun, the friend of the People and staunch reformer",,,"['Staunch Reformer', 'Will Tail']","Murray, Of, Napier","['Turkey', 'New Zealand', 'United States']","['Oceania', 'Asia', 'North America']"
74459364,New song - L.C.1268(138),L.C.1268(138),New song,,,[],MACAu,['Macao'],['Asia']
74459376,O'Connell the Brave! - L.C.Fol.178A.2(007),L.C.Fol.178A.2(007),O'Connell the Brave!,,,['High Street'],"Edinburgh, Sandy, Cork","['United Kingdom', 'Ireland', 'United States']","['Europe', 'North America']"
74459397,"Piper John, or Bottom's lament - ABS.10.203.1(095)",ABS.10.203.1(095),"Piper John, or Bottom's lament",,,['Piper John'],Of,['Turkey'],['Asia']
74459419,"Roderick the last of the Goths, and the knight of the iron visage, engaging the Tories and Radicals - L.C.Fol.70(188)",L.C.Fol.70(188),"Roderick the last of the Goths, and the knight of the iron visage, engaging the Tories and Radicals",,,[],,[],[]
74459444,Sir John Boghouse - ABS.10.203.01(107),ABS.10.203.01(107),Sir John Boghouse,ballad,1830-1840,['Sir JOHN BOGHOUSE'],,[],[]
74459472,Ashes of Napoleon - L.C.1270(16),L.C.1270(16),Ashes of Napoleon,,,"['Sir Francis Drake', 'JAMES KAY']","Paris, Castlereagh, Nelson, Wellington, Marlborough, Smithfield, Helena, Moscow, Waterloo","['United States', 'United Kingdom', 'New Zealand', 'France']","['Europe', 'Oceania', 'North America']"
74459476,Bailie's burial - L.C.1268(149),L.C.1268(149),Bailie's burial,,,"['George Heriot', 'St Leonards']",,[],[]
74459488,Bells are a' ringing - L.C.Fol.70(252),L.C.Fol.70(252),Bells are a' ringing,,,['Joseph Hume'],"Liberty, London","['United Kingdom', 'United States']","['Europe', 'North America']"
74459494,Bishop's march - L.C.Fol.178A.2(10),L.C.Fol.178A.2(10),Bishop's march,,,"['Earl Grey', 'Reform Bill']",Caldwell,['United States'],['North America']
74459523,"Clerk of the Pipe, or, The Leith reform garland - RB.m.143(174)",RB.m.143(174),"Clerk of the Pipe, or, The Leith reform garland",ballad,1830-1840,[],"Garland, Of","['Turkey', 'United States']","['Asia', 'North America']"
74459540,Destruction of Abercrombie - L.C.1268(113),L.C.1268(113),Destruction of Abercrombie,,,['Lauder DICK'],Union,['United States'],['North America']
74459541,Destruction of Abercrombie - L.C.Fol.70(108a)/L.C.Fol.70(195),L.C.Fol.70(108a)/L.C.Fol.70(195),Destruction of Abercrombie,,,[],Union,['United States'],['North America']
74459546,Downfall of Spittal - ABS.10.203.01(088),ABS.10.203.01(088),Downfall of Spittal,politics,1833-1837,[],"Edinburgh, Draper, Of","['United States', 'Turkey', 'United Kingdom']","['Europe', 'Asia', 'North America']"
74459577,Grand ascendency - L.C.Fol.178A.2(11),L.C.Fol.178A.2(11),Grand ascendency,,,[],,[],[]
74459580,"Great gathering in Glasgow Green, Wednesday, October 29, 1834 - RB.m.143(018)",RB.m.143(018),"Great gathering in Glasgow Green, Wednesday, October 29, 1834",ballad,1834,[],"Green, Glasgow, Moore, Durham, Of","['United Kingdom', 'United States', 'Turkey']","['Europe', 'Asia', 'North America']"
74459582,Hale rick-ma-tick - L.C.Fol.70(169),L.C.Fol.70(169),Hale rick-ma-tick,,,"['Whole Hog', 'Enniskillen Dragoons']","Glasgow, Bear, George","['United Kingdom', 'South Africa', 'United States', 'France', 'Germany']","['Europe', 'North America', 'Africa']"
74459600,Juste milieu - RB.m.143(178),RB.m.143(178),Juste milieu,ballad,1830-1840,[],,[],[]
74459604,Laird of D--mm--e - ABS.10.203.01(102),ABS.10.203.01(102),Laird of D--mm--e,ballad,1830-1840,[],,[],[]
74459640,Nottinghamshire ballade - RB.l.262(007),RB.l.262(007),Nottinghamshire ballade,,,['My Principle'],"Rotterdam, Man, Of","['Turkey', 'Spain', 'United States', ""Côte d'Ivoire""]","['Africa', 'Europe', 'Asia', 'North America']"
74459643,"Old world; or, It is far from the world that I have seen - RB.l.262(053)",RB.l.262(053),"Old world; or, It is far from the world that I have seen",,,"['Great Usurers', 'Might Who', 'Great Hoords', 'Whose Power']","Man, Swords","[""Côte d'Ivoire"", 'Ireland']","['Europe', 'Africa']"
74459690,Sons of Albion - L.C.Fol.178A.2(37),L.C.Fol.178A.2(37),Sons of Albion,,,"['Fancy Gards', 'Society Articles']",Glasgow,"['United Kingdom', 'Ireland', 'Spain']",['Europe']
74459706,True Scots mens lament for the loss of the rights of their ancient kingdom - Ry.III.a.10(117),Ry.III.a.10(117),True Scots mens lament for the loss of the rights of their ancient kingdom,ballad,1718,"['Scots Mens Blood', 'Carbredus Claudius', 'William Wallace Wight', 'Thy Honors', 'John Reid']","Edinburgh, Darien, Union","['United States', 'France', 'United Kingdom']","['Europe', 'North America']"
74459719,Whigs and Radicals - ABS.10.203.01(100),ABS.10.203.01(100),Whigs and Radicals,ballad,1830-1840,"['Poet Laureate', 'So Tory']",Campbell,['United States'],['North America']
74459727,Things I'd like to see - L.C.Fol.70(173),L.C.Fol.70(173),Things I'd like to see,,,[],Waterloo,"['United States', 'Ireland']","['Europe', 'North America']"
74459745,"Up and waur them a', Johnnie - ABS.10.203.01(096)",ABS.10.203.01(096),"Up and waur them a', Johnnie",ballad,1830-1840,"['Her Parliaments', ""Tory 'gree""]",Campbell,['United States'],['North America']
74459850,Triumph of reform - APS.4.87.11,APS.4.87.11,Triumph of reform,ballad,1832,"['Brave Althorpe', 'Johnnie Russell', 'Tory Clerk', 'Geordie Murray']","Bay, Murray, Birmingham, Liberty, Waterloo, Of","['United States', 'Philippines', 'Turkey', 'United Kingdom']","['Europe', 'Asia', 'North America']"
74459868,"Lord Nicholson, for one night only, will hold a court in the Music-Hall, George Street, on Wednesday, Oct. 4, 1848 - L.C.Fol.74(241)",L.C.Fol.74(241),"Lord Nicholson, for one night only, will hold a court in the Music-Hall, George Street, on Wednesday, Oct. 4, 1848",humour,1848,"['Jack Tar', 'Lord Nicholson']","Best, Campbell","['United States', 'Netherlands', 'Greece']","['Europe', 'North America']"
74459960,Lord Advocate's address to Auld Reekie's sons - RB.m.143(165),RB.m.143(165),Lord Advocate's address to Auld Reekie's sons,politics,1830-1840,['Frank Jeffrey'],Edinburgh,['United Kingdom'],['Europe']
74460001,"New song, Little Frosty - ABS.10.203.01(152)",ABS.10.203.01(152),"New song, Little Frosty",politics,1830-1840,[],,[],[]
74460008,Poem upon the Union - RB.l.262(097),RB.l.262(097),Poem upon the Union,,,['Turn Traytors'],Union,['United States'],['North America']
74460009,Receipt to make a Lord-Pudding - APS.3.87.121,APS.3.87.121,Receipt to make a Lord-Pudding,humour,1760-,[],Newcastle,['South Africa'],['Africa']
74460010,Reply to the Scots Answer to the British Vision - RB.l.262(130),RB.l.262(130),Reply to the Scots Answer to the British Vision,,,"['Whole Squadrons', 'Good May Edifie']",,[],[]
74460012,Second defence of the Scotish vision - RB.l.262(131),RB.l.262(131),Second defence of the Scotish vision,,,['Make Wife Men'],"Lice, Peer","['Turkey', 'Belgium']","['Europe', 'Asia']"
74460015,"Short satyre on that native of the Universe, the Albanian Animal - RB.l.262(087)",RB.l.262(087),"Short satyre on that native of the Universe, the Albanian Animal",,,"['Albanian Animal', 'Thy Beastly Book']","Of, Union","['Poland', 'United States', 'Turkey']","['Europe', 'Asia', 'North America']"
74460027,Address to the Electors of Edinburgh - ABS.10.203.01(108),ABS.10.203.01(108),Address to the Electors of Edinburgh,politics,1830-1840,[],Edinburgh,['United Kingdom'],['Europe']
74460062,Equivalent for De Foe - S.302.b.2(45),S.302.b.2(45),Equivalent for De Foe,,,"['Bardish Inspiration', 'Mobb Huzza', 'Pillorie Are', 'Honest LogyScott']",Surprise,['United States'],['North America']
74460068,"And ilka Mearns man and bairn, my parody and song shall learn - ABS.10.203.01(073a)",ABS.10.203.01(073a),"And ilka Mearns man and bairn, my parody and song shall learn",ballad,1830-1850,"['Lord Byron', 'Chancellor Brougham']",Blackwood,['United Kingdom'],['Europe']
74460091,Rumoured death of the Duke of Wellington - APS.5.200.02,APS.5.200.02,Rumoured death of the Duke of Wellington,politics,1852,['Walmer Castle'],"Wellington, Edinburgh","['United Kingdom', 'United States']","['Europe', 'North America']"
74460098,Chairing of the Lord Advocate and the Honourable Mr Abercromby - ABS.10.203.01(074),ABS.10.203.01(074),Chairing of the Lord Advocate and the Honourable Mr Abercromby,,,"['George Street', 'Glensinlas Street', 'Shopmen Plumbers', 'Chimney Sweepers', 'Marble Cutters', 'St Andrew', 'Ditto Mover']","Kirkcaldy, George, Ferguson, Edinburgh, Charlotte","['United States', 'United Kingdom', 'South Africa']","['Africa', 'Europe', 'North America']"
74460112,Copy of a very interesting letter from Botany-bay - Ry.III.a.2(020),Ry.III.a.2(020),Copy of a very interesting letter from Botany-bay,,,"['Mr. Panton', 'Andrew Dawson', 'Mr. Wyeems', ""J. M'Millan"", 'Mr. Lord', 'Thomas Pink', 'Benjamin Moir', 'Sir John Jameson', 'Mr. Marsden']","Sydney, Paramatta, London, Brisbane, Glasgow, Douglas, Gilbert, Johnson, Union","['United States', 'United Kingdom', 'Australia', 'Canada']","['Europe', 'Oceania', 'North America']"
74460134,Downfall of Socialism -- death of Robert Owen - L.C.Fol.74(381),L.C.Fol.74(381),Downfall of Socialism -- death of Robert Owen,politics,1858,[],"Lincoln, Providence, Man, Fountain","['United States', ""Côte d'Ivoire""]","['Africa', 'North America']"
74460156,Electors of Arbroath - APS.4.87.9,APS.4.87.9,Electors of Arbroath,politics,1835-,[],"Arbroath, Bear","['United States', 'United Kingdom']","['Europe', 'North America']"
74460274,Found - RB.m.143(116),RB.m.143(116),Found,politics,1906-,[],"Suez, Dundee, Paris, London","['Egypt', 'United States', 'United Kingdom', 'South Africa']","['Europe', 'Africa', 'North America']"
